,price,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options_laundry on site,laundry_options_no laundry on site,laundry_options_w/d hookups,laundry_options_w/d in unit,parking_options_attached garage,parking_options_carport,parking_options_detached garage,parking_options_off-street parking,parking_options_street parking
1570,1035,771,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1571,1215,868,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1572,1000,720,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1573,952,762,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1574,1199,900,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1575,1300,900,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1576,1585,1200,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1577,1200,950,2,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1578,1500,1200,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1579,1590,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1580,1170,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1581,1725,1333,3,2.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1582,929,686,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1583,1308,1032,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1584,1075,965,2,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1585,811,418,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1586,0,500,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1587,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1588,1106,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1589,1065,1100,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1590,975,926,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1591,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1592,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1593,1141,865,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1594,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1595,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1596,864,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1597,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1598,866,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1599,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1600,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1601,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1602,1215,925,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1603,268,300,0,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1604,1034,771,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1605,1319,980,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1606,1200,868,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1607,1595,1293,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1608,1500,780,1,1.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1609,1184,811,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1610,900,950,2,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1611,1221,827,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1612,1535,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1613,1170,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1614,1065,1295,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1615,1157,1152,2,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1616,864,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1617,1221,774,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1618,1251,996,2,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1619,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1620,888,618,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1621,1128,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1622,773,676,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1623,1710,1469,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1624,268,300,0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1625,0,900,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1626,995,1015,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1627,795,730,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1628,950,872,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1629,995,800,2,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1630,995,1015,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1631,795,660,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1632,995,900,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1633,795,660,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1634,795,730,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1635,920,853,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1636,875,636,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1637,695,475,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1638,1318,1183,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1639,795,491,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1640,1116,865,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1641,1840,761,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1642,1625,984,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1643,929,686,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1644,870,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1645,2500,1795,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1646,1245,959,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1647,1085,1345,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1648,1425,1213,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1649,735,555,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1650,1245,959,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1651,904,600,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1652,268,300,0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1653,919,672,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1654,1099,955,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1655,880,720,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1656,1129,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1657,1205,820,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1658,1309,1137,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1659,1235,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1660,1833,1289,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1661,1285,953,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1662,1635,1188,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1663,1324,750,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1664,1204,765,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1665,1625,1200,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1666,1159,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1667,1575,1200,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1668,1585,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1669,920,868,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1670,1129,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1671,1453,1200,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1672,1000,876,3,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1673,1096,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1674,1328,1050,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1675,1100,767,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1676,1249,837,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1677,1568,1000,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1678,955,900,2,2.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1679,1100,767,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1680,975,707,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1681,909,630,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1682,1274,738,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1683,1128,712,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1684,1330,1147,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1685,1365,1119,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1686,1330,948,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1687,1175,1009,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1688,802,625,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1689,950,495,1,0.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1690,1210,840,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1691,1150,850,2,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1692,1132,720,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1693,1223,873,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1694,960,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1695,950,996,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1696,1000,876,3,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1697,995,744,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1698,890,681,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1699,1095,1365,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1700,850,838,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1701,1149,1181,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1702,1195,840,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1703,1595,1071,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1704,1403,1180,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1705,1000,876,3,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1706,1300,1167,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1707,1390,980,2,2.5,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1708,1335,693,1,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1709,1183,805,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1710,907,900,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1711,1085,1365,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1712,1221,862,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1713,864,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1714,1195,692,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1715,1225,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1716,1310,1003,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1717,1359,1050,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1718,925,710,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1719,1702,1152,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1720,985,850,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1721,1010,756,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1722,1212,865,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1723,912,800,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1724,1345,956,2,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1725,917,640,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1726,925,747,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1727,925,747,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1728,925,747,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1729,1030,884,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1730,925,747,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1731,795,491,0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1732,1353,1054,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1733,1325,1204,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1734,799,600,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1735,1275,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1736,1000,967,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1737,694,879,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1738,1166,676,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1739,1312,1018,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1740,1115,700,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1741,1000,967,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1742,960,912,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1743,960,912,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1744,1625,743,1,1.0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
1745,925,878,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1746,1337,970,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1747,1300,1000,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1748,845,550,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1749,1121,662,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1750,1172,715,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1751,1577,862,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1752,1416,1058,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1753,1192,741,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1754,800,767,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1755,1260,693,0,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1756,940,675,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1757,0,500,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1758,1300,1200,2,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1759,1518,1195,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1760,1381,1183,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1761,1205,970,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1762,1080,613,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1763,1815,889,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1764,1019,844,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1765,770,597,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1766,1299,1043,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1767,1515,802,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1768,1130,742,1,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1769,1106,732,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1770,1000,876,3,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1771,725,590,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1772,1320,768,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1773,1308,980,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1774,1677,1069,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1775,1195,1054,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1776,809,611,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1777,1250,950,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1778,1400,900,2,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1779,1395,1100,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1780,1523,1201,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1781,1015,720,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1782,1031,695,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1783,1670,1550,4,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1784,1035,580,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1785,1159,792,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1786,920,456,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1787,1350,1135,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1788,1525,965,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1789,1180,689,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1790,1165,707,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1791,1205,840,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1792,1450,1006,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
